,m_a,br_4tau,xsec_br_4tau,xsec_br_2tau2mu,xsec_br_4mu,br_2tau2mu,br_4mu
214,26.923126965,0.542045848006,10.4452234911,0.0750711356414,0.000134886424673,0.00389575171985,6.9998144615e-06
215,27.0077337609,0.492972593736,9.49958188129,0.0682709211194,0.00012266115311,0.00354286046286,6.36539455683e-06
216,27.0926064364,0.451698579315,8.7042316234,0.0625515227931,0.000112379046567,0.0032460572285,5.83181352189e-06
217,27.2044067165,0.413813903492,7.9741939203,0.0573011319104,0.000102938922449,0.00297359273017,5.34192643741e-06
218,27.4994083121,0.385148823068,7.42181782052,0.0533220239876,9.57729733771e-05,0.00276710036262,4.97005570198e-06
219,27.9386041308,0.40868903265,7.87543765916,0.0565661396786,0.000101573026688,0.00293545094337,5.2710444571e-06
220,28.1352765171,0.446464873404,8.60337811049,0.0617876008168,0.00011093629635,0.00320641415759,5.75694324596e-06
221,28.3258732012,0.494366392237,9.52644037841,0.0684094305478,0.000122812141838,0.00355004828997,6.37322998642e-06
222,28.4483408581,0.548708582166,10.5736143783,0.0759240019351,0.00013629336818,0.00394001047925,7.07282657915e-06
223,28.5801438393,0.614358545065,11.8386891634,0.0850017194056,0.00015257796286,0.00441109078389,7.91790154954e-06
224,28.689240417,0.686111106014,13.2213610129,0.0949236630442,0.000170377728075,0.00492598147609,8.84160498572e-06
225,28.7568315387,0.754595756233,14.5410602226,0.104394731635,0.000187370450061,0.00541747439723,9.72342761082e-06
226,28.8472008105,0.832015161004,16.0329321525,0.115099779881,0.000206574181233,0.00597300362643,1.07199886473e-05
227,28.9662415952,0.921438203399,17.7561141795,0.127462415761,0.000228747507301,0.00661455193363,1.1870654245e-05
228,29.0287922115,1.00741563447,19.4128992762,0.139351098561,0.00025007507114,0.00723150485525,1.29774297426e-05
229,29.1886221469,1.11681306121,21.5209876895,0.154470757554,0.000277185407143,0.00801612649476,1.43842972051e-05
230,29.4966851549,1.1976545068,23.078802346,0.165626479607,0.000297157217431,0.00859504305176,1.54207170437e-05
231,29.7993676326,1.12524151699,21.6834040324,0.155589262427,0.000279107682382,0.00807417033871,1.44840520178e-05
232,29.8836353326,1.04135582714,20.066926789,0.143984407295,0.000258279578159,0.00747194640866,1.34031955454e-05
233,29.9439724027,0.952081189476,18.3466045212,0.131636950416,0.000236123892772,0.00683118580258,1.22534453955e-05
234,30.0481719578,0.868072247456,16.7277522085,0.120015771045,0.000215267794502,0.00622811474028,1.11711361963e-05
